"","file","size.majority","size.minority","perc.size.majority","perc.size.minority","DIT","N1.minority","N3.minority","L2.minority","L3.minority","CM.minority","wCM9.minority","wCM11.minority","dwCM9.minority","dwCM11.minority","SVM.acc","SVM.acc_majority","SVM.acc_minority","SVM.gmean","RF.acc","RF.acc_majority","RF.acc_minority","RF.gmean","knn.acc","knn.acc_majority","knn.acc_minority","knn.gmean","NaiveBayes.acc","NaiveBayes.acc_majority","NaiveBayes.acc_minority","NaiveBayes.gmean","J48.acc","J48.acc_majority","J48.acc_minority","J48.gmean","MLP.acc","MLP.acc_majority","MLP.acc_minority","MLP.gmean"
"687","sleuth_case1201.arff.preproc.gz",26,24,0.52,0.48,"OSS",0.110526315789474,0.0635789473684211,0.0687894736842106,0.0279728409866555,0.0855263157894738,0.083421052631579,0.0813157894736843,0.0813157894736843,0.0813157894736843,0.888,0.868666666666667,0.907,0.862227977183971,0.931939393939394,0.939333333333333,0.924,0.926071407600258,0.87420202020202,0.84,0.91,0.851130069702171,0.927494949494949,0.923333333333333,0.932,0.924131893419612,0.88430303030303,0.824666666666667,0.949,0.876083141397225,0.873959595959596,0.846,0.903,0.863748717598361
"688","sleuth_case2002.arff.preproc.gz",78,69,0.530612244897959,0.469387755102041,"OSS",0.47324025974026,0.222493506493506,0.126811688311688,0.0964751817604864,0.257909090909091,0.214831168831169,0.205058441558442,0.208279220779221,0.199616883116883,0.618655172413793,0.427583333333333,0.834835164835165,0.58631589546447,0.630563218390805,0.513166666666667,0.763406593406593,0.617921678085915,0.611990147783251,0.482333333333333,0.758791208791209,0.598724234431915,0.660712643678161,0.536833333333333,0.801208791208791,0.648297033020247,0.643060755336617,0.542333333333333,0.756813186813187,0.623446983289879,0.6005960591133,0.477083333333333,0.74010989010989,0.58457985817833
"689","sleuth_ex2015.arff.preproc.gz",33,27,0.55,0.45,"OSS",0.575367965367965,0.439177489177489,0.201168831168831,0.223008959727968,0.35,0.349393939393939,0.361601731601732,0.351255411255411,0.35961038961039,0.666095571095571,0.689523809523809,0.638666666666667,0.634657959560167,0.620547785547785,0.616666666666666,0.625333333333333,0.595710203181779,0.603403263403263,0.588571428571428,0.619333333333333,0.571217998790214,0.69983682983683,0.781904761904762,0.598666666666667,0.670001013799071,0.592925407925408,0.63047619047619,0.546,0.524244649185504,0.631526806526806,0.648095238095238,0.613333333333333,0.608976739572775
"690","sleuth_ex2016.arff.preproc.gz",45,42,0.517241379310345,0.482758620689655,"OSS",0.416078431372549,0.219108734402852,0.142317290552585,0.147785225148049,0.257736185383244,0.236363636363636,0.238181818181818,0.2274688057041,0.228698752228164,0.676470588235294,0.633333333333333,0.724722222222222,0.664038608974896,0.695816993464052,0.673333333333334,0.721944444444444,0.678025579613691,0.686666666666667,0.622222222222222,0.756666666666667,0.676754352087429,0.736666666666667,0.668888888888889,0.811666666666667,0.726760069739452,0.619346405228758,0.577777777777778,0.665,0.606269627020535,0.656862745098039,0.588888888888889,0.730833333333333,0.646634808615005
"691","solar-flare.arff.preproc.gz",884,182,0.829268292682927,0.170731707317073,"OSS",0.494091639111951,0.171024090694379,0.847404818138876,0.846709915577591,0.330905054322154,0.746832309872461,0.769087387812943,0.743810108644308,0.764965517241379,0.827396117136606,0.985859013867488,0.0577327327327327,0.201490208552966,0.821216944291979,0.94299178222907,0.229504504504504,0.458978764950451,0.525230838389533,0.517874935798665,0.561156156156156,0.53586778811791,0.792140339243478,0.845708140729327,0.531891891891892,0.668752409245814,0.819524555787082,0.963583718541346,0.119459459459459,0.289287734573554,0.794575511021812,0.90046032357473,0.280045045045045,0.496050671594728
"692","sonar.arff.preproc.gz",111,97,0.533653846153846,0.466346153846154,"OSS",0.329154179154179,0.195914085914086,0.0360705960705961,0.0230761682321192,0.221904761904762,0.204901764901765,0.207475857475858,0.204132534132534,0.204901764901765,0.82898225427437,0.846798418972332,0.808421052631579,0.823927708098258,0.83331604678173,0.876442687747036,0.78378947368421,0.824983697819504,0.850565594360263,0.887667984189723,0.808105263157895,0.844523425286568,0.675150852172974,0.559407114624506,0.807526315789474,0.667162281849743,0.711586041109581,0.723241106719368,0.698473684210526,0.706817671787134,0.821576857629042,0.835612648221344,0.805631578947368,0.818285809977076
"693","SPECT.arff.preproc.gz",212,55,0.794007490636704,0.205992509363296,"OSS",0.484090909090909,0.224090909090909,0.297727272727273,0.349295158170714,0.219090909090909,0.370454545454545,0.370909090909091,0.364545454545455,0.364545454545455,0.808581411600279,0.964595791805094,0.207272727272727,0.329618160851065,0.81272536687631,0.887774086378738,0.523636363636364,0.672900071877013,0.783137665967855,0.810830564784053,0.676363636363636,0.734108092999695,0.794730957372467,0.803765227021041,0.76,0.777925329245475,0.789126484975542,0.850066445182724,0.554545454545454,0.675543753657296,0.783130677847659,0.842059800664452,0.556363636363636,0.672407200549559
"694","synthetic_control.arff.preproc.gz",500,100,0.833333333333333,0.166666666666667,"OSS",0.0175,0,0,0,0,0,0,0,0,0.960166666666667,0.9522,1,0.974105237607155,0.946833333333333,0.9362,1,0.966748987024634,0.962333333333333,0.9548,1,0.97504463985654,0.6995,0.6394,1,0.784328641732647,0.961,0.9598,0.967,0.962741143120023,0.9685,0.9622,1,0.979923093697015
"695","tae.arff.preproc.gz",99,52,0.655629139072848,0.344370860927152,"OSS",0.479779326364692,0.183623693379791,0.523205574912892,0.516815565919581,0.354889663182346,0.320174216027874,0.360127758420441,0.313008130081301,0.323554006968641,0.719316277345198,0.840052631578947,0.488727272727273,0.624606360319484,0.705241379310345,0.759315789473684,0.603090909090909,0.668254991764517,0.697496477567668,0.731052631578947,0.633454545454545,0.674839665648616,0.678114200964034,0.794842105263158,0.455090909090909,0.592592611347125,0.698812754912866,0.801842105263158,0.501636363636364,0.613647395572756,0.692792732665925,0.77878947368421,0.529818181818182,0.627097260988047
"696","thoracic_surgery.arff.preproc.gz",400,70,0.851063829787234,0.148936170212766,"OSS",0.885357142857143,0.746071428571429,0.941785714285714,0.9398149264609,0.871428571428571,0.862142857142857,0.889285714285714,0.843214285714286,0.869285714285714,0.851063829787234,1,0,0,0.841702127659575,0.98625,0.0157142857142857,0.0581908109682852,0.808297872340425,0.9305,0.11,0.276812494297843,0.722765957446809,0.80525,0.251428571428571,0.336548023452871,0.844255319148936,0.99025,0.01,0.0366375191323569,0.792127659574468,0.889,0.238571428571429,0.439663534134619
"697","tic-tac-toe.arff.preproc.gz",626,332,0.653444676409186,0.346555323590814,"OSS",0.438855440488013,0,0.0481940700808625,0.432130882096379,0,0.00143140871045538,0.00625081571854163,0.00143140871045538,0.00625081571854163,0.89436403598007,0.99776253968254,0.699402985074627,0.834594860611789,0.987571325470888,0.99808253968254,0.967734056987788,0.982718073846916,0.932882158261672,0.960533333333333,0.88078697421981,0.919481419626339,0.70364705972113,0.853489523809524,0.421099050203528,0.598390823435016,0.842907909579615,0.915003174603175,0.707078245137947,0.803261785819452,0.97285640411795,0.982106666666667,0.955391225689733,0.96855654359063
"698","triazines.arff.preproc.gz",109,77,0.586021505376344,0.413978494623656,"OSS",0.402612374405077,0.247424643046007,0.214087784241142,0.160146068271131,0.275748281332628,0.287398202009519,0.286081438392385,0.273098889476467,0.273749338974088,0.727290975185712,0.763116883116883,0.677166666666667,0.714135733736097,0.756372688477952,0.791558441558442,0.706666666666667,0.741861017126923,0.71175991781255,0.701904761904762,0.725833333333333,0.707865525659969,0.448820135925399,0.0834632034632034,0.966083333333333,0.237648110606302,0.74036905326379,0.768008658008658,0.7015,0.726225993116218,0.708550655919077,0.696060606060606,0.726333333333333,0.704865501545152
"699","vertebra-column.arff.preproc.gz",210,100,0.67741935483871,0.32258064516129,"OSS",0.41525,0.16675,0.1765,0.119288608519606,0.2395,0.2175,0.22725,0.20825,0.21125,0.838064516129032,0.863809523809524,0.784,0.820384617837169,0.840967741935484,0.863809523809524,0.793,0.82454830801971,0.801612903225806,0.811904761904762,0.78,0.793729497282672,0.773225806451613,0.724285714285714,0.876,0.794765581986759,0.802903225806452,0.857142857142857,0.689,0.762685987690869,0.841935483870968,0.882857142857143,0.756,0.812907123699235
"700","veteran.arff.preproc.gz",94,43,0.686131386861314,0.313868613138686,"OSS",0.616302521008403,0.279042016806723,0.408134453781513,0.402640604643895,0.543596638655462,0.481327731092437,0.498857142857143,0.466638655462185,0.471932773109244,0.726619861619862,0.829649122807018,0.503333333333333,0.634525538663767,0.749717134717135,0.835321637426901,0.562222222222222,0.677565683012769,0.667769637769638,0.706491228070175,0.583611111111111,0.635220436734645,0.679546194546195,0.715614035087719,0.601666666666667,0.648981306115403,0.680942205942206,0.761754385964912,0.503055555555556,0.605781886307565,0.700728530728531,0.737602339181286,0.620277777777778,0.667843394401244
"701","vineyard.arff.preproc.gz",28,24,0.538461538461538,0.461538461538462,"OSS",0.320789473684211,0.0918421052631579,0.101157894736842,0.0684274677240943,0.0991052631578948,0.111473684210526,0.106263157894737,0.108473684210526,0.107368421052632,0.789010101010101,0.702666666666667,0.891,0.752436218255895,0.734989898989899,0.614666666666667,0.875,0.706337134571809,0.782363636363636,0.686666666666667,0.895,0.761201250706844,0.819272727272727,0.797333333333333,0.845,0.812497882478832,0.709414141414141,0.614666666666667,0.826,0.650555192316136,0.806949494949495,0.742666666666667,0.883,0.793319502058273
"702","visualizing_ethanol.arff.preproc.gz",45,43,0.511363636363636,0.488636363636364,"OSS",0.563915966386555,0.303008403361345,0.147310924369748,0.122426554752973,0.415025210084034,0.360386554621849,0.345747899159664,0.357579831932773,0.337731092436975,0.468888888888889,0.184444444444444,0.766388888888889,0.271620628457615,0.523725490196078,0.368888888888889,0.685277777777778,0.474307600896742,0.514117647058824,0.348888888888889,0.6875,0.467651930361372,0.522091503267974,0.313333333333333,0.741388888888889,0.442043574640073,0.482549019607843,0.177777777777778,0.804166666666667,0.193580936794155,0.498300653594771,0.402222222222222,0.599722222222222,0.400471155865645
"703","visualizing_livestock.arff.preproc.gz",105,25,0.807692307692308,0.192307692307692,"OSS",0.398,0.001,0.239,0.286653446148809,0.032,0.298,0.32,0.298,0.32,0.807692307692308,1,0,0,0.828461538461538,0.838095238095238,0.788,0.807885852272788,0.694615384615385,0.698095238095238,0.68,0.671556695231904,0.839230769230769,0.978095238095238,0.256,0.421975140125803,0.828461538461539,0.942857142857143,0.348,0.421013345934815,0.832307692307692,0.84952380952381,0.76,0.798563867808443
"704","wdbc.arff.preproc.gz",357,212,0.627416520210896,0.372583479789104,"OSS",0.0696950922380786,0.0450476853463279,0.0224037591367908,0.00855406106020438,0.053179951270449,0.0547163243995823,0.0575468151757745,0.0541253045596937,0.0571924817264184,0.972778761061947,0.978427230046948,0.96328903654485,0.970680990137369,0.960832627933821,0.97060641627543,0.94437430786268,0.957101528747159,0.95835782993459,0.973654147104851,0.932624584717608,0.952757701350098,0.937443632166218,0.967785602503912,0.886356589147287,0.925455804685169,0.927633705271258,0.937292644757433,0.911362126245847,0.923842443695973,0.964155444401693,0.973075117370892,0.949180509413067,0.960798439035787
"705","wholesale-customers.arff.preproc.gz",298,142,0.677272727272727,0.322727272727273,"OSS",0.237666511411272,0.128877503493246,0.116739636702375,0.071511694651046,0.139077782952958,0.134336283185841,0.136439993789784,0.131869274957305,0.132398695854681,0.902505342068496,0.935887005649717,0.832536945812808,0.881477951749122,0.912007795897761,0.925435028248587,0.883866995073892,0.903366274788358,0.888629964894978,0.913033898305085,0.837463054187192,0.873420573482975,0.902079297429937,0.924502824858757,0.855073891625616,0.888282553290443,0.907467155084358,0.915728813559322,0.89,0.901913362730975,0.899787931621523,0.914757062146893,0.868349753694581,0.889286115131207
"706","wine.arff.preproc.gz",107,71,0.601123595505618,0.398876404494382,"OSS",0.10562656641604,0.056359649122807,0.00598997493734339,0.00106026829644612,0.0549185463659148,0.0545551378446115,0.049968671679198,0.0563157894736842,0.0496240601503759,0.974117546117546,0.966233766233766,0.985904761904762,0.975608673134893,0.952744744744745,0.944718614718615,0.964666666666667,0.953246322589245,0.941409695409695,0.948354978354978,0.930857142857143,0.938464383220617,0.891316602316602,0.865021645021645,0.930571428571429,0.890904765062566,0.905679965679966,0.902813852813853,0.909904761904762,0.90448116720635,0.95969540969541,0.954372294372294,0.96752380952381,0.960384913986787
"707","zoo.arff.preproc.gz",60,41,0.594059405940594,0.405940594059406,"OSS",0.0627462121212121,0,0,0.000454545454545454,0.00181818181818182,0.000606060606060606,0.000606060606060606,0.000606060606060606,0.000606060606060606,0.973666666666667,0.961666666666667,0.991111111111111,0.964975730935694,0.994,0.996666666666667,0.99,0.993090566318984,0.944666666666667,0.908333333333333,0.9975,0.940765880848117,0.985333333333333,0.99,0.978333333333333,0.983556165985888,0.995,0.995,0.995,0.99499007232677,0.999,0.998333333333333,1,0.999148542155127
"708","acute-inflammations.arff.preproc.gz",61,59,0.508333333333333,0.491666666666667,"SMOTE",0.0643537414965987,0,0,0.22312074829932,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"709","analcatdata_apnea2.arff.preproc.gz",411,64,0.865263157894737,0.134736842105263,"SMOTE",0.113196678775298,0.0442797835273186,0.0757274445844763,0.105352972792646,0.0180044851360368,0.0217162132107643,0.0258518051745867,0.0199523685966343,0.0209253836459337,0.944429637924599,0.950370261533941,0.906025641025641,0.927144466445793,0.945699514744308,0.954022920952101,0.892051282051282,0.921733801893445,0.917279115341545,0.926050543637966,0.860769230769231,0.891884129099612,0.933878826054498,0.938166323831913,0.906025641025641,0.920844719459852,0.932641703994028,0.940143990596532,0.883846153846154,0.910616829535749,0.915178051511758,0.927754922127534,0.833974358974359,0.877936823701947
"710","analcatdata_asbestos.arff.preproc.gz",46,37,0.55421686746988,0.44578313253012,"SMOTE",0.429249249249249,0.209714714714715,0.116846846846847,0.130653153153153,0.220015015015015,0.214144144144144,0.215735735735736,0.203828828828829,0.204894894894895,0.752532679738562,0.761333333333334,0.740714285714286,0.74345994930536,0.76562908496732,0.739555555555556,0.7975,0.760257887669421,0.795563725490196,0.808666666666667,0.78,0.786300113624837,0.792148692810458,0.750666666666667,0.843928571428571,0.791061635219139,0.743929738562092,0.732222222222222,0.757857142857143,0.734928211559128,0.793480392156863,0.778666666666667,0.811428571428571,0.787146853078848
"711","analcatdata_authorship.arff.preproc.gz",524,317,0.623067776456599,0.376932223543401,"SMOTE",0.00801534265257416,0.000238549835208547,0,0,0,0,0,0,0,0.997505601645399,0.998093406593407,0.996537698412698,0.997307404569626,0.995365520016602,0.99732967032967,0.992132936507936,0.994713784724941,0.991320701791683,0.98664652014652,0.999052579365079,0.992815922091753,0.991555954026014,0.994087912087912,0.987356150793651,0.990682076434412,0.949950040746908,0.961089743589744,0.931592261904762,0.946063790692598,0.994768881510015,0.994659340659341,0.994955357142857,0.994790484690087
"712","analcatdata_boxing1.arff.preproc.gz",78,42,0.65,0.35,"SMOTE",0.297711213517665,0.101336405529954,0.0855197132616488,0.192956989247312,0.286594982078853,0.141024065540195,0.137823860727087,0.141024065540195,0.137178699436764,0.744024637681159,0.81175,0.618611111111111,0.695782299790494,0.783488405797101,0.793833333333333,0.764444444444444,0.774681157545644,0.614398550724638,0.870833333333333,0.138611111111111,0.262640693345502,0.812034782608696,0.837833333333333,0.764444444444444,0.795685826995758,0.760189855072464,0.774333333333333,0.734444444444445,0.747562770005105,0.815134782608696,0.851666666666667,0.7475,0.793563955956807
"713","analcatdata_challenger.arff.preproc.gz",129,9,0.934782608695652,0.0652173913043478,"SMOTE",0.181749439880508,0.177458924570575,0.278812546676624,0.231236930545183,0.313911501120239,0.243741598207618,0.234845033607169,0.239094473487677,0.236187453323376,0.656758241758242,0.6632,0.59,0.540945934471691,0.660879120879121,0.668492307692308,0.58,0.532270523091098,0.90478021978022,0.965938461538462,0.02,0.0268885678449587,0.720659340659341,0.731876923076923,0.58,0.55840718935439,0.719010989010989,0.744553846153846,0.36,0.336208766586767,0.64456043956044,0.648584615384615,0.6,0.528469669882715
"714","analcatdata_creditscore.arff.preproc.gz",73,27,0.73,0.27,"SMOTE",0.280859146697837,0.0749678550555231,0.00204558737580362,0.00343366452367037,0.106090005844535,0.0852308591466978,0.0858912916423144,0.0763354763296318,0.0783869082407949,0.828914786967419,0.805142857142857,0.892,0.843952492392776,0.990080200501253,0.986380952380952,1,0.993070296330667,0.737834586466165,0.807904761904762,0.548,0.641525913251101,0.77471679197995,0.701428571428571,0.974,0.823673084595174,0.990080200501253,0.986380952380952,1,0.993070296330667,0.830365914786968,0.846190476190476,0.789333333333333,0.804648049356632
"715","analcatdata_cyyoung8092.arff.preproc.gz",73,24,0.752577319587629,0.247422680412371,"SMOTE",0.316113383985973,0.073302162478083,0.0972530683810637,0.0741992986557569,0.0989655172413794,0.0883635300993571,0.0962536528345997,0.0732729398012858,0.0804617182933957,0.772777777777778,0.782190476190476,0.742,0.75108267015628,0.806818713450292,0.852095238095238,0.669,0.741435772116106,0.684508771929825,0.74,0.514,0.602800043539192,0.68719298245614,0.639809523809524,0.831,0.722416561475582,0.73640350877193,0.774571428571429,0.621,0.67563345497823,0.767228070175439,0.828476190476191,0.579,0.670879517372632
"716","analcatdata_cyyoung9302.arff.preproc.gz",73,19,0.793478260869565,0.206521739130435,"SMOTE",0.271542957334892,0.0513909994155465,0.0459380479251899,0.132419637638808,0.0619754529514903,0.0420923436586791,0.0424196376388077,0.0417475160724722,0.0417416715371128,0.841114551083591,0.847904761904762,0.813333333333333,0.818923321529724,0.828259373925009,0.885809523809524,0.603333333333333,0.708702261948488,0.815951152390781,0.862285714285714,0.638333333333333,0.714130006230494,0.68188166494668,0.620285714285714,0.921666666666667,0.749689328026512,0.805294117647059,0.83352380952381,0.693333333333333,0.737344385853901,0.83421396628827,0.879904761904762,0.663333333333333,0.741692815422224
"717","analcatdata_fraud.arff.preproc.gz",29,13,0.69047619047619,0.30952380952381,"SMOTE",0.389528985507246,0.193659420289855,0.0567391304347827,0.0918297101449275,0.223985507246377,0.125507246376812,0.12054347826087,0.112753623188406,0.104275362318841,0.688333333333333,0.676666666666667,0.72,0.652388546933914,0.734484126984127,0.792666666666667,0.603333333333333,0.620028336173916,0.630357142857143,0.682,0.5,0.518557572253237,0.733333333333333,0.799333333333333,0.576666666666667,0.600978624059722,0.703611111111111,0.636,0.863333333333333,0.724752486634003,0.689126984126984,0.765333333333333,0.52,0.564539195865594
"718","analcatdata_lawsuit.arff.preproc.gz",245,19,0.928030303030303,0.071969696969697,"SMOTE",0.0351020408163265,0.000102040816326531,0,0,0.000102040816326531,0,0,0,0,0.950391872278665,0.954285714285715,0.896666666666667,0.921453761002251,0.982605224963715,0.989795918367347,0.888333333333333,0.93339451493963,0.957939042089985,0.960816326530612,0.916666666666667,0.935669671008788,0.951117561683599,0.955918367346939,0.886666666666667,0.916822137935261,0.973505079825834,0.979183673469388,0.896666666666667,0.933666815170322,0.984477503628447,0.986530612244898,0.958333333333333,0.970120533307541
"719","analcatdata_michiganacc.arff.preproc.gz",60,48,0.555555555555556,0.444444444444444,"SMOTE",0.45875,0.269166666666667,0.165416666666667,0.217083333333333,0.289583333333333,0.310833333333333,0.315833333333333,0.299166666666667,0.301666666666667,0.737662337662338,0.755,0.716444444444445,0.728694573305209,0.705800865800866,0.716666666666667,0.693333333333333,0.695766275783504,0.698398268398268,0.728333333333333,0.662444444444445,0.683318314811741,0.688831168831169,0.725,0.645555555555556,0.67472946377164,0.67982683982684,0.731666666666667,0.614,0.650415405249527,0.706363636363636,0.745,0.658666666666667,0.690061558365613
"720","analcatdata_neavote.arff.preproc.gz",93,7,0.93,0.07,"SMOTE",0.566165765765766,0.404677477477478,0.0672252252252252,0.0508306306306306,0.40267027027027,0.54523963963964,0.552508108108108,0.543625225225225,0.549545945945946,0.498706766917293,0.472573099415205,0.87,0.60782833837747,0.647355889724311,0.644912280701754,0.7,0.590502140588316,0.90159649122807,0.968713450292398,0,0,0.508426065162907,0.48421052631579,0.86,0.598573531111625,0.676270676691729,0.695730994152047,0.47,0.405664495772157,0.534330827067669,0.525380116959064,0.7,0.510391886192067
"721","analcatdata_vehicle.arff.preproc.gz",27,21,0.5625,0.4375,"SMOTE",0.404718614718615,0.264025974025974,0.0758441558441558,0.0981385281385281,0.15991341991342,0.15008658008658,0.161082251082251,0.137186147186147,0.142640692640693,0.85410101010101,0.815333333333333,0.902,0.846970784220723,0.859171717171717,0.853333333333333,0.864,0.844896024748317,0.837616161616162,0.875333333333333,0.788,0.808907269651459,0.818626262626263,0.811333333333333,0.827,0.799456487247224,0.850464646464646,0.815333333333333,0.894,0.843115810290821,0.854747474747475,0.850666666666667,0.858,0.839406510321283
"722","ar1.arff.preproc.gz",112,9,0.925619834710744,0.0743801652892562,"SMOTE",0.136838951310861,0.025438202247191,0.00268414481897628,0.000670411985018728,0.0174032459425718,0.00914606741573033,0.0109288389513109,0.00914606741573033,0.00937078651685393,0.817050724637681,0.86102766798419,0.25,0.262855779445899,0.86843768115942,0.918537549407115,0.25,0.303916850944469,0.853223188405797,0.882608695652174,0.5,0.534464440494057,0.621611594202899,0.630434782608696,0.53,0.459865032082563,0.856134782608696,0.903320158102767,0.27,0.32544710916385,0.853531884057971,0.893517786561265,0.35,0.41177898634107
"723","ar3.arff.preproc.gz",55,8,0.873015873015873,0.126984126984127,"SMOTE",0.175909090909091,0.0381818181818182,0.0881818181818182,0.0452272727272727,0.0686363636363637,0.0668181818181818,0.0881818181818182,0.0572727272727273,0.0727272727272727,0.885,0.930909090909091,0.56,0.592816644702542,0.877948717948718,0.909090909090909,0.68,0.693730604050175,0.836923076923077,0.852727272727273,0.73,0.70906953385103,0.856025641025641,0.876363636363636,0.72,0.699093499701925,0.845897435897436,0.894545454545454,0.53,0.552364410456619,0.824871794871795,0.870909090909091,0.52,0.539755208237089
"724","ar5.arff.preproc.gz",28,8,0.777777777777778,0.222222222222222,"SMOTE",0.151857707509881,0.0293675889328063,0.0214229249011858,0.00620553359683794,0.0337944664031621,0.0446640316205534,0.0428063241106719,0.0401185770750988,0.0410276679841897,0.823333333333333,0.861333333333333,0.68,0.693237515525418,0.864166666666667,0.875333333333333,0.82,0.792036092922754,0.79,0.774,0.85,0.765260590574872,0.834166666666667,0.857333333333333,0.75,0.730788261373306,0.816666666666667,0.864666666666667,0.65,0.648090768358109,0.768333333333333,0.794,0.69,0.646793426676315
"725","arsenic-male-bladder.arff.preproc.gz",535,24,0.957066189624329,0.0429338103756708,"SMOTE",0.0888317757009346,0.0174766355140187,0.00299065420560748,0.038107476635514,0.00971962616822429,0.0075233644859813,0.00654205607476635,0.00691588785046729,0.0061214953271028,0.941317567567568,0.955140186915888,0.635,0.76687756815332,0.955273487773488,0.972336448598131,0.575,0.738604622778862,0.934530244530244,0.948224299065421,0.63,0.761300404674621,0.953499034749035,0.99588785046729,0.008,0.0178885438199983,0.949372586872587,0.965233644859813,0.595,0.747179802219331,0.929512548262548,0.941869158878505,0.655,0.775511023490355
"726","arsenic-male-lung.arff.preproc.gz",546,13,0.976744186046512,0.0232558139534884,"SMOTE",0.00228937921189092,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.996597376453571,0.996520433694746,1,0.998252803861671,1,1,1,1,1,1,1,1
"727","auto_price.arff.preproc.gz",105,54,0.660377358490566,0.339622641509434,"SMOTE",0.0580952380952381,0.0285714285714286,0.00928571428571428,0.0147619047619048,0.0478571428571428,0.0497619047619047,0.0495238095238095,0.0483333333333333,0.0495238095238095,0.952963709677419,0.962857142857143,0.933818181818182,0.94690894656693,0.969254032258065,0.991428571428571,0.926181818181818,0.957410565703856,0.958568548387097,0.982857142857143,0.911272727272727,0.945338240000086,0.937883064516129,0.937142857142857,0.939454545454545,0.937196741654238,0.954153225806452,0.957142857142857,0.948181818181818,0.952012247427576,0.960504032258064,0.975238095238095,0.932,0.952559020228824
"728","badges2.arff.preproc.gz",210,84,0.714285714285714,0.285714285714286,"SMOTE",0.0238095238095238,0,0,0,0,0,0,0,0,0.995242548217417,1,0.983382352941176,0.991545062223695,1,1,1,1,0.991151373465809,0.992857142857143,0.986985294117647,0.989805958257623,0.996931618936295,0.996666666666667,0.997647058823529,0.997128992814123,1,1,1,1,1,1,1,1
"729","balance-scale.arff.preproc.gz",337,288,0.5392,0.4608,"SMOTE",0.196072697232548,0.16498168800771,0.0837601542062509,0.052899352884483,0.141391436045711,0.0800437835605122,0.0753710587911331,0.0797463857909955,0.0753699573179127,0.966580194572452,0.972129060579456,0.960102843315184,0.965926547915581,0.898438381976447,0.920509218612818,0.872625529340593,0.895746523317707,0.898584290834614,0.90297629499561,0.893448275862069,0.897801827883856,0.952978207885305,0.959982440737489,0.944797338173019,0.952153626845041,0.84228712749616,0.860575065847234,0.820846944948578,0.839491190348713,0.959405304659498,0.959692712906058,0.959086509376891,0.959244227128585
"730","baskball.arff.preproc.gz",49,47,0.510416666666667,0.489583333333333,"SMOTE",0.46724358974359,0.271435897435897,0.301435897435897,0.235685897435897,0.289653846153846,0.260115384615385,0.257076923076923,0.264192307692308,0.258576923076923,0.665719298245614,0.707555555555556,0.622666666666667,0.653806294225863,0.694315789473684,0.67,0.720444444444445,0.679948132679154,0.634754385964912,0.616444444444444,0.654444444444445,0.625268502309835,0.709497076023392,0.741777777777778,0.675333333333333,0.701796969493147,0.650953216374269,0.666888888888889,0.635333333333333,0.631797217559714,0.716204678362573,0.753555555555556,0.677777777777778,0.703840040402246
"731","blogger.arff.preproc.gz",68,32,0.68,0.32,"SMOTE",0.37613468013468,0.207313131313131,0.187239057239057,0.270309764309764,0.221333333333333,0.167232323232323,0.178579124579125,0.155481481481481,0.161319865319865,0.746789473684211,0.817142857142857,0.596666666666667,0.68036742523163,0.836426065162907,0.89967032967033,0.700952380952381,0.782828260546146,0.815275689223058,0.881648351648352,0.672857142857143,0.760480674138243,0.724508771929825,0.776263736263736,0.611904761904762,0.671809395716941,0.747245614035088,0.824505494505494,0.582380952380952,0.680324557063749,0.81152380952381,0.85989010989011,0.708095238095238,0.772549319375675
"732","bolts.arff.preproc.gz",26,14,0.65,0.35,"SMOTE",0.192523809523809,0.0634761904761905,0.057,0.0308809523809524,0.0721428571428571,0.0663333333333333,0.0702380952380952,0.0606190476190476,0.0673809523809524,0.850515873015873,0.897333333333333,0.763333333333333,0.781405528713584,0.934126984126984,0.972666666666667,0.863333333333333,0.907552075027174,0.832857142857143,0.894666666666667,0.713333333333333,0.755575957772284,0.923769841269841,0.952666666666667,0.87,0.902940098646683,0.886904761904762,0.897333333333333,0.87,0.871714904718859,0.836587301587302,0.874666666666667,0.763333333333333,0.770443794577156
"733","boston.arff.preproc.gz",297,209,0.58695652173913,0.41304347826087,"SMOTE",0.241591320072333,0.101852639790093,0.115833421976386,0.0771942701131085,0.105892280963018,0.100253873701379,0.0973903485444811,0.0977303832925576,0.0947817608055882,0.882759735973597,0.900649717514124,0.857386759581882,0.87817187764795,0.888677305377597,0.912779661016949,0.854552845528455,0.882522083125319,0.858478314890312,0.872022598870057,0.839279907084785,0.854810043184332,0.739904329256455,0.642774011299435,0.878048780487805,0.749611546384001,0.844435410599884,0.869056497175141,0.809593495934959,0.837291496920219,0.859476451174529,0.872474576271187,0.841103368176539,0.855170349781906
